Time,X Ref. Position (Inertial),X Ref. Velocity (Inertial),Y Ref. Position (Inertial),Y Ref. Velocity (Inertial),Z Ref. Position (Inertial),Z Ref. Velocity (Inertial),X (inertial),Y (inertial),Z (inertial),Phi,Theta,Psi,u (body),u (body),w (body),p,q,r,Delta_b,Delta_a,Delta_p,Delta_c
9.423558897,-761.7040855,37.20817298,483.0967427,-14.34728125,87.83546286,-2.608608481,16.73637801,-64.86033102,-12.80283861,0.047223148,-0.003585355,0.144181806,2.992144057,4.771650099,2.605094374,-0.00549593,0.002473036,0.019190918,-0.750556517,0.459842084,0.190362523,-2.454108223
9.523809524,-757.9737715,37.21145308,481.6522191,-14.47077629,87.57282104,-2.631061632,17.04842715,-66.30435585,-13.06476988,0.046766995,-0.003303813,0.146103461,2.993209765,4.759940092,2.644956463,-0.005386792,0.002378774,0.019497475,-0.741742676,0.445534253,0.188030646,-2.476741196
9.62406015,-754.2431702,37.21390421,480.1953715,-14.59314623,87.30793854,-2.653310224,17.36078106,-67.7604503,-13.32879933,0.04632331,-0.003031181,0.148056048,2.993330376,4.744734802,2.683949286,-0.005269862,0.002284638,0.019767536,-0.732177484,0.431155366,0.185673804,-2.498817669
9.724310777,-750.5123648,37.21552632,478.7263126,-14.71439092,87.04083586,-2.675354227,17.67334115,-69.22846794,-13.5949111,0.045892693,-0.002767511,0.150035904,2.992521061,4.726350704,2.722072298,-0.005143886,0.002192247,0.01999705,-0.721885433,0.416748452,0.183293651,-2.520358649
9.824561404,-746.7814383,37.21631934,477.2451553,-14.83451021,86.7715335,-2.697193617,17.98601027,-70.70826905,-13.86308902,0.04547585,-0.002512698,0.152038958,2.99079743,4.705129724,2.759338393,-0.0050094,0.002103123,0.020182669,-0.71110655,0.401905579,0.180959174,-2.541451095
9.92481203,-743.0504738,37.21628324,475.7520123,-14.95350396,86.50005199,-2.718828369,18.2986929,-72.19972037,-14.13331681,0.045073417,-0.002266492,0.154060798,2.988178819,4.681429605,2.795780353,-0.00487376,0.00201791,0.020321719,-0.699650402,0.387115852,0.178604432,-2.562044198
10.02506266,-739.3195545,37.21541797,474.2469966,-15.07137206,86.22641185,-2.740258461,18.61129557,-73.70269443,-14.40557907,0.044685279,-0.002028584,0.156096744,2.984681386,4.655631033,2.831418462,-0.004733528,0.001938076,0.020412422,-0.687677337,0.372184411,0.176265152,-2.582204552
10.12531328,-735.5887636,37.21372349,472.730221,-15.1881144,85.95063358,-2.761483869,18.92372651,-75.2170703,-14.67985957,0.044311655,-0.001798518,0.158141934,2.980322694,4.62811891,2.866293047,-0.004592009,0.001864508,0.02045365,-0.675270383,0.357063189,0.173954286,-2.601968455
10.22556391,-731.8581841,37.21119977,471.2017983,-15.30373088,85.67273771,-2.782504579,19.23589586,-76.74273269,-14.95614226,0.043952429,-0.001575754,0.160191391,2.975120646,4.599282102,2.900449373,-0.004452206,0.001797859,0.020445006,-0.662421437,0.341903449,0.171654109,-2.621344857
10.32581454,-728.1278991,37.20784677,469.6618414,-15.41822142,85.39274476,-2.803320575,19.54771574,-78.27957166,-15.23441123,0.043607182,-0.001359685,0.162240098,2.969091696,4.569509805,2.93393237,-0.004314182,0.001738915,0.02038683,-0.649237104,0.32663085,0.169379735,-2.640380129
10.42606516,-724.3979919,37.20366447,468.1104632,-15.53158594,85.11067526,-2.823931844,19.85910011,-79.82748251,-15.51465014,0.043275489,-0.001149626,0.16428307,2.962252266,4.539182469,2.966795574,-0.004180321,0.001688135,0.020280096,-0.635751109,0.31131969,0.167122989,-2.659095215
10.52631579,-720.6685455,37.19865285,466.5477766,-15.64382435,84.82654973,-2.844338371,20.1699648,-81.38636515,-15.79684267,0.042956692,-0.000944844,0.16631542,2.954617526,4.508669922,2.999093019,-0.00405146,0.001645952,0.020126415,-0.622047128,0.295944351,0.164889676,-2.677527273
10.62656642,-716.9396431,37.19281186,464.9738944,-15.75493661,84.5403887,-2.864540145,20.48022741,-82.95612372,-16.08097218,0.042650055,-0.00074456,0.168332421,2.946201926,4.478325043,3.030882854,-0.003929332,0.001612581,0.019927953,-0.608159192,0.280579893,0.162669465,-2.695696271
10.72681704,-713.2113678,37.18614151,463.3889297,-15.86492264,84.25221269,-2.884537156,20.78980721,-84.53666608,-16.3670219,0.042354683,-0.000547969,0.170329563,2.937018325,4.448481399,3.062222589,-0.003814389,0.001588209,0.01968741,-0.594235312,0.265057081,0.160487799,-2.713658175
10.82706767,-709.4838028,37.17864176,461.7929952,-15.9737824,83.96204223,-2.904329393,21.09862504,-86.12790335,-16.6549747,0.042069644,-0.000354242,0.172302607,2.927079681,4.419446286,3.093175305,-0.003710046,0.001572563,0.019407907,-0.580186488,0.249692934,0.158296212,-2.731391777
10.9273183,-705.7570313,37.1703126,460.1862039,-16.08151584,83.66989785,-2.923916848,21.40660331,-87.72974915,-16.94481357,0.041793683,-0.000162575,0.174247628,2.916395339,4.39150447,3.123792917,-0.003613557,0.001565829,0.019093036,-0.566093349,0.234469926,0.156095197,-2.748931136
11.02756892,-702.0311363,37.16115401,458.5686688,-16.18812291,83.37580008,-2.943299512,21.71366559,-89.34211956,-17.23652068,0.041525836,2.78659E-05,0.176161059,2.904973306,4.364909164,3.154133323,-0.003525144,0.001567945,0.018746657,-0.552129973,0.219150426,0.15391747,-2.766335338
11.12781955,-698.306201,37.15116599,456.9405026,-16.29360357,83.07976945,-2.96247738,22.01973654,-90.9649323,-17.53007787,0.041265138,0.000217911,0.178039724,2.892822007,4.33987944,3.184259444,-0.003448775,0.001578272,0.018372844,-0.538236568,0.203962367,0.151725385,-2.783587944
11.22807018,-694.5823087,37.14034851,455.3018185,-16.3979578,82.7818265,-2.981450443,22.32474192,-92.59810595,-17.82546723,0.041010243,0.000408335,0.179880855,2.879946776,4.316605456,3.214221148,-0.003382716,0.00159651,0.017975939,-0.524498017,0.188838272,0.149524939,-2.800721128
11.3283208,-690.8595423,37.12870156,453.6527292,-16.50118555,82.48199174,-3.000218698,22.62860829,-94.24155992,-18.12267023,0.040760003,0.000599891,0.181682119,2.866351877,4.295241209,3.244070283,-0.003327733,0.001622106,0.017560376,-0.510948668,0.173796316,0.147308736,-2.81774754
11.42857143,-687.1379852,37.11622514,451.9933477,-16.60328679,82.18028573,-3.018782136,22.93126285,-95.89521375,-18.42166815,0.040513215,0.000793283,0.183441632,2.852039973,4.275906441,3.273854009,-0.003283932,0.001654456,0.017130658,-0.497617376,0.158855054,0.145068951,-2.834677656
11.52882206,-683.4177204,37.10291924,450.323787,-16.70426151,81.87672899,-3.037140755,23.23263329,-97.55898668,-18.72244195,0.040268687,0.000989164,0.185157962,2.837012114,4.258686258,3.303615051,-0.003251109,0.00169291,0.016691289,-0.484550138,0.143983345,0.142804978,-2.851526398
11.62907268,-679.6988311,37.08878383,448.64416,-16.80410967,81.57134205,-3.055294549,23.53264764,-99.23279726,-19.02497236,0.04002527,0.001188128,0.186830127,2.821268156,4.243630886,3.333392637,-0.00322955,0.001736705,0.016246709,-0.471794974,0.129126341,0.140519762,-2.868308231
11.72932331,-675.9814005,37.07381893,446.9545796,-16.90283126,81.26414545,-3.073243514,23.83123407,-100.9165629,-19.32923986,0.039781809,0.001390702,0.188457598,2.804807015,4.230756426,3.363221441,-0.003219876,0.001784953,0.015801244,-0.459270824,0.114489265,0.138177191,-2.88499595
11.82957393,-672.2655117,37.05802452,445.2551588,-17.00042625,80.95515972,-3.090987648,24.12832082,-102.6101994,-19.63522485,0.039537107,0.001597331,0.190040275,2.787624772,4.220049127,3.393124892,-0.003219049,0.001837123,0.015359095,-0.447074236,0.099903979,0.13579719,-2.901618783
11.92982456,-668.5512478,37.04140059,443.5460105,-17.09689464,80.64440539,-3.108526947,24.42383587,-104.313621,-19.94290709,0.039290294,0.001808412,0.191578487,2.769717502,4.211461261,3.423129448,-0.003228217,0.001892325,0.014924188,-0.435279677,0.085211623,0.133398841,-2.918195518
12.03007519,-664.8386922,37.02394715,441.8272477,-17.19223639,80.33190301,-3.125861408,24.71770693,-106.0267397,-20.2522664,0.039040402,0.002024264,0.193072953,2.751081464,4.204915223,3.453256798,-0.003249391,0.001949424,0.0145002,-0.423608952,0.070989956,0.130890955,-2.934633606
12.13032581,-661.1279278,37.00566417,440.0989832,-17.2864515,80.01767311,-3.142991028,25.00986145,-107.7494651,-20.56328275,0.038786283,0.002245095,0.194524766,2.731707586,4.200314178,3.48350606,-0.003274413,0.002008374,0.014090626,-0.412355067,0.056638249,0.12835943,-2.951024112
12.23057644,-657.4190378,36.98655167,438.3613301,-17.37953996,79.70173622,-3.159915805,25.30022597,-109.4817047,-20.87593485,0.038527622,0.002471115,0.195935371,2.711590263,4.197526896,3.513897253,-0.00330893,0.002067946,0.01369845,-0.401406306,0.042340308,0.125773401,-2.967321181
12.33082707,-653.7121055,36.96660963,436.6144013,-17.47150174,79.38411288,-3.176635737,25.58872659,-111.2233628,-21.19020225,0.038263554,0.002702419,0.197306511,2.690721994,4.19640609,3.544430609,-0.00335115,0.002127379,0.013326417,-0.39070357,0.028184622,0.123117096,-2.983502247
12.43107769,-650.007214,36.94583804,434.8583098,-17.56233685,79.06482362,-3.193150821,25.87528868,-112.974341,-21.50606415,0.037993404,0.002939027,0.198640208,2.669093896,4.196785921,3.575100584,-0.003398593,0.002186117,0.012976906,-0.38031813,0.013977422,0.120417844,-2.999584495
12.53132832,-646.3044464,36.92423692,433.0931684,-17.65204527,78.74388898,-3.209461057,26.15983668,-114.7345385,-21.82349942,0.037716762,0.003180909,0.199938725,2.646698012,4.198481696,3.605903771,-0.003452532,0.002243297,0.012651869,-0.370161412,-0.000161541,0.117656888,-3.015532206
12.63157895,-642.6038859,36.90180625,431.3190902,-17.740627,78.4213295,-3.225566442,26.44229427,-116.503851,-22.14248714,0.037433098,0.003427953,0.20120452,2.623525188,4.201298177,3.636825873,-0.003510809,0.002298381,0.012352916,-0.36023877,-0.01430608,0.114845437,-3.031341561
12.73182957,-638.9056157,36.87854603,429.5361881,-17.82808202,78.09716571,-3.241466975,26.72258412,-118.2821718,-22.46300612,0.037142107,0.003679993,0.202440214,2.59956655,4.205028621,3.667851949,-0.003573066,0.002350762,0.012081241,-0.350517599,-0.028463235,0.111985649,-3.046995069
12.8320802,-635.209719,36.85445626,427.7445751,-17.91441033,77.77141816,-3.257162655,27.000628,-120.0693912,-22.78503519,0.036843523,0.003936806,0.203648551,2.574813206,4.209459486,3.698962417,-0.003638482,0.002399918,0.011837658,-0.34098659,-0.042690884,0.109088355,-3.062482549
12.93233083,-631.5162788,36.82953694,425.9443641,-17.99961192,77.44410736,-3.272653481,27.27634667,-121.8653965,-23.10855315,0.036537171,0.004198119,0.204832355,2.549256739,4.214372454,3.730135229,-0.003706835,0.00244532,0.011622596,-0.331561579,-0.05689802,0.106142987,-3.077770628
13.03258145,-627.8253784,36.80378805,424.135668,-18.08368678,77.11525388,-3.287939451,27.54965999,-123.6700727,-23.43353889,0.036222898,0.004463605,0.205994494,2.522888213,4.219549175,3.761342107,-0.00377599,0.002486713,0.011436143,-0.322356878,-0.071415199,0.10320335,-3.092889903
13.13283208,-624.1371009,36.77720962,422.3185999,-18.16663492,76.78487823,-3.303020566,27.82048679,-125.4833021,-23.75997108,0.035900764,0.004732913,0.207137848,2.495701438,4.224768222,3.792561306,-0.003849239,0.002523344,0.011277976,-0.3130822,-0.08573536,0.100198395,-3.107740841
13.23308271,-620.4515295,36.74980162,420.4932726,-18.24845632,76.45300096,-3.317896822,28.08874519,-127.3049643,-24.08782903,0.035570501,0.005005615,0.208265264,2.467686876,4.229819492,3.823750719,-0.003919595,0.002555534,0.011147573,-0.303810607,-0.100070601,0.097165376,-3.122343697
13.33333333,-616.7687473,36.72156405,418.6597992,-18.32915098,76.11964261,-3.332568221,28.35435218,-129.1349371,-24.41709115,0.035232535,0.005281315,0.209379535,2.438836878,4.234493877,3.854882191,-0.003987533,0.002583199,0.011043982,-0.294680962,-0.114807904,0.094168762,-3.136733685
13.43358396,-613.0888376,36.69249693,416.8182925,-18.4087189,75.7848237,-3.347034762,28.61722385,-130.9730962,-24.74773611,0.034887243,0.005559606,0.210483362,2.40914741,4.238587573,3.8859334,-0.004057988,0.002605666,0.010965927,-0.285366807,-0.129366828,0.091128657,-3.150800046
13.53383459,-609.4118834,36.66260024,414.9688656,-18.48716008,75.44856479,-3.361296442,28.8772758,-132.8193149,-25.07974349,0.0345345,0.005840012,0.211579315,2.37861081,4.241916391,3.91685889,-0.004123531,0.002623478,0.010912036,-0.276016553,-0.144115407,0.088107724,-3.164589205
13.63408521,-605.737968,36.63187399,413.1116314,-18.5644745,75.1108864,-3.375353262,29.13442266,-134.6734654,-25.4130919,0.034174917,0.006122109,0.212669827,2.347222661,4.244300966,3.947632619,-0.004186849,0.00263649,0.010880568,-0.26658294,-0.159044515,0.085112489,-3.178078615
13.73433584,-602.0671745,36.60031817,411.2467028,-18.64066217,74.77180907,-3.389205222,29.38857849,-136.5354183,-25.74776056,0.03380883,0.006405454,0.213757159,2.314979372,4.245577855,3.978223476,-0.004248083,0.002644691,0.010869628,-0.256973932,-0.1740376,0.082133685,-3.191235765
13.83458647,-598.3995861,36.56793278,409.3741929,-18.71572309,74.43135335,-3.402852321,29.63965687,-138.4050429,-26.08372886,0.033436549,0.006689603,0.214843378,2.281877239,4.24560031,4.008597192,-0.004305236,0.002648361,0.010877186,-0.247215909,-0.189213472,0.079197372,-3.204066927
13.93483709,-594.7352859,36.53471782,407.4942146,-18.78965725,74.08953977,-3.416294558,29.88757083,-140.2822075,-26.42097608,0.033058575,0.006974132,0.21593035,2.247914207,4.244235718,4.038725765,-0.004359124,0.002647603,0.010901046,-0.237238235,-0.204489358,0.076299264,-3.216546417
14.03508772,-591.0743571,36.5006733,405.6068807,-18.86246465,73.74638886,-3.429531933,30.13223309,-142.1667796,-26.75948178,0.032675318,0.007258628,0.217019717,2.213088461,4.241370075,4.068578876,-0.004408549,0.002642738,0.010938937,-0.227050973,-0.219938969,0.073458307,-3.228676158
14.13533835,-587.4168829,36.4657992,403.7123044,-18.93414529,73.40192116,-3.442564446,30.37355605,-144.0586265,-27.09922551,0.032287293,0.007542702,0.218112896,2.177399534,4.236905739,4.09813107,-0.004454039,0.002633985,0.0109885,-0.216586248,-0.235468838,0.070667901,-3.240432925
14.23558897,-583.7629464,36.43009553,401.8105985,-19.00469917,73.05615722,-3.455392097,30.61145192,-145.9576147,-27.44018707,0.031894954,0.007825986,0.219211064,2.140847097,4.2307645,4.127355669,-0.004494304,0.002621775,0.011047363,-0.205949448,-0.25134267,0.067974619,-3.251850227
14.3358396,-580.1126308,36.3935623,399.9018761,-19.07412628,72.70911756,-3.468014884,30.84583277,-147.8636108,-27.78234623,0.031498872,0.008108149,0.220315162,2.10343359,4.222882667,4.156235772,-0.004532632,0.002606085,0.011113099,-0.194896234,-0.267089637,0.065313971,-3.262849634
14.43609023,-576.4660193,36.35619949,397.98625,-19.14242663,72.36082273,-3.480432809,31.07661085,-149.7764811,-28.12568341,0.031099274,0.008388855,0.221425884,2.065158749,4.213221273,4.18474082,-0.004563286,0.002587809,0.011183409,-0.183489499,-0.282834679,0.062709523,-3.273454372
14.53634085,-572.823195,36.31800711,396.0638332,-19.2096002,72.01129327,-3.49264587,31.3036982,-151.6960928,-28.4701783,0.030696953,0.008667853,0.222543695,2.02602381,4.201755076,4.21285584,-0.004586602,0.002567503,0.01125594,-0.17184235,-0.298826345,0.06020238,-3.283698522
14.63659148,-569.1842411,36.27898515,394.1347387,-19.27564701,71.6605497,-3.504654067,31.52700695,-153.6223132,-28.81581087,0.030292655,0.008944943,0.223668821,1.986032666,4.18847424,4.240574419,-0.004606317,0.002545254,0.011328364,-0.15982046,-0.314799944,0.057755666,-3.2935391
14.73684211,-565.5492407,36.23913362,392.1990795,-19.34056705,71.30861258,-3.516457401,31.74644957,-155.5550099,-29.16256176,0.029886741,0.009219929,0.224801255,1.945187931,4.173390628,4.267881071,-0.004619879,0.002521661,0.011398526,-0.147468792,-0.330836594,0.055383024,-3.302994729
14.83709273,-561.9182771,36.19845252,390.2569684,-19.40436032,70.95550244,-3.528055871,31.96193872,-157.4940516,-29.51041137,0.029479818,0.009492674,0.225940772,1.903493276,4.156529911,4.294769412,-0.004627977,0.002497118,0.011464336,-0.134773525,-0.346895993,0.053078405,-3.312063035
14.93734336,-558.2914333,36.15694185,388.3085186,-19.46702682,70.6012398,-3.539449477,32.17338737,-159.4393077,-29.85934032,0.029072411,0.009763075,0.227086938,1.860952582,4.137933843,4.321234427,-0.004630503,0.002472056,0.011523835,-0.121738669,-0.362965363,0.050838403,-3.320748598
15.03759398,-554.6687927,36.1146016,386.3538428,-19.52856655,70.24584523,-3.55063822,32.38070889,-161.3906488,-30.20932936,0.028665047,0.010031067,0.228239118,1.817570038,4.117658486,4.347274319,-0.004627562,0.002446888,0.011575206,-0.108361525,-0.379010872,0.048654874,-3.329054137
15.13784461,-551.0504382,36.07143177,384.3930542,-19.5889795,69.88933924,-3.561622098,32.58381703,-163.3479466,-30.56035934,0.028258236,0.010296628,0.229396499,1.773349915,4.095773463,4.37288972,-0.004619054,0.002422032,0.01161678,-0.094754005,-0.395240261,0.046554553,-3.337019396
15.23809524,-547.4364531,36.02743238,382.4262655,-19.64826568,69.53174238,-3.572401111,32.78262597,-165.311074,-30.91241122,0.027852485,0.01055977,0.230558096,1.728298325,4.072357825,4.398088966,-0.004608222,0.002397499,0.011647025,-0.080738175,-0.4112537,0.0444714,-3.344591907
15.33834586,-543.8269206,35.9826034,380.4535899,-19.70642509,69.17307518,-3.582975259,32.97705053,-167.2799051,-31.2654665,0.027447972,0.010820506,0.231722772,1.68241861,4.047506965,4.422868952,-0.004590686,0.002374015,0.011664677,-0.066292715,-0.426933109,0.042379553,-3.351772043
15.43859649,-540.2219237,35.93694486,378.4751403,-19.76345772,68.81335819,-3.593344542,33.16700586,-169.2543157,-31.61950615,0.027045306,0.011078919,0.232889261,1.635713176,4.02132485,4.447234907,-0.004564084,0.002352358,0.01166859,-0.051683912,-0.442773581,0.040343632,-3.358647235
15.53884712,-536.6215458,35.89045673,376.4910295,-19.81936357,68.45261195,-3.603508961,33.35240734,-171.2341834,-31.97451085,0.026645329,0.011335168,0.234056181,1.588188226,3.993917575,4.471210761,-0.004535209,0.002332285,0.011657676,-0.036745274,-0.458394348,0.038295701,-3.365165473
15.63909774,-533.0258699,35.84313904,374.5013707,-19.87414265,68.09085698,-3.613468514,33.53317111,-173.2193868,-32.33046242,0.026248194,0.011589387,0.23522204,1.539847247,3.965405873,4.494803388,-0.004500954,0.002314268,0.011631164,-0.021539652,-0.473857819,0.03623295,-3.371354881
15.73934837,-529.4349792,35.79499176,372.5062767,-19.92779495,67.72811383,-3.623223203,33.70921365,-175.2098062,-32.68734223,0.025854364,0.011841753,0.236385271,1.490693916,3.935913575,4.518028438,-0.004461806,0.002298555,0.01158841,-0.006110117,-0.489194453,0.034146482,-3.377233565
15.839599,-525.8489569,35.74601491,370.5058605,-19.98032048,67.36440303,-3.632773026,33.88045191,-177.2053239,-33.04513176,0.025464248,0.012092469,0.237544239,1.440731976,3.905568779,4.540903814,-0.004418774,0.002285275,0.011528939,0.009557494,-0.504314746,0.032008367,-3.382801775
15.93984962,-522.2678862,35.69620849,368.500235,-20.03171923,66.99974513,-3.642117985,34.04680325,-179.2058237,-33.40381269,0.025078153,0.012341749,0.238697261,1.389964257,3.874504049,4.563445769,-0.00437131,0.002274661,0.01145247,0.025397766,-0.519291658,0.029814191,-3.388085795
16.04010025,-518.6918501,35.64557249,366.4895133,-20.0819912,66.63416066,-3.651258079,34.20818542,-181.2111912,-33.7633666,0.024696438,0.012589832,0.239842628,1.338393806,3.842852543,4.585674798,-0.004320725,0.002266746,0.011358869,0.041396197,-0.534099775,0.027544176,-3.393094704
16.14035088,-515.1209319,35.59410691,364.4738083,-20.1311364,66.26767015,-3.660193309,34.36451654,-183.2213136,-34.12377529,0.024319331,0.012836957,0.240978615,1.286023152,3.810748736,4.607610008,-0.004267423,0.002261573,0.011248183,0.057540877,-0.548706404,0.025177032,-3.397837577
16.2406015,-511.5552148,35.54181176,362.4532329,-20.17915482,65.90029416,-3.668923673,34.51571508,-185.2360802,-34.48502057,0.023947021,0.01308337,0.242103502,1.232854168,3.778326713,4.629270115,-0.004211448,0.002259205,0.011120623,0.073834767,-0.563044747,0.022686047,-3.402318368
16.34085213,-507.9947819,35.48868703,360.4279001,-20.22604646,65.53205321,-3.677449171,34.66169976,-187.2553815,-34.84708423,0.02357969,0.013329321,0.243215592,1.178887774,3.7457193,4.65067327,-0.004152265,0.002259772,0.010976553,0.090037012,-0.577574828,0.02012398,-3.40661811
16.44110276,-504.4397163,35.43473272,358.3979229,-20.27181132,65.16296784,-3.685769805,34.8023895,-189.2791104,-35.20994796,0.023217579,0.013575076,0.244313222,1.124127918,3.713050645,4.67184894,-0.004096524,0.002262559,0.010816417,0.106614428,-0.591279073,0.017321832,-3.41059102
16.54135338,-500.8901013,35.37994884,356.3634142,-20.31644941,64.79305859,-3.693885573,34.93770373,-191.3071604,-35.57359431,0.022860263,0.01382083,0.245394775,1.068570507,3.680454968,4.692793371,-0.004032047,0.002268733,0.010641011,0.123103959,-0.605028979,0.014394328,-3.414392856
16.64160401,-497.34602,35.32433538,354.324487,-20.35996072,64.422346,-3.701796476,35.06756142,-193.339428,-35.93800398,0.022508541,0.014066895,0.246458713,1.012217192,3.648045925,4.713543422,-0.003968209,0.00227765,0.010450959,0.139564915,-0.618688964,0.011306293,-3.417999938
16.74185464,-493.8075555,35.26789235,352.2812542,-20.40234524,64.0508506,-3.709502514,35.19188192,-195.3758103,-36.303159,0.022162277,0.01431352,0.247503562,0.955068473,3.615937882,4.734117765,-0.003905895,0.002289021,0.01024713,0.156113935,-0.631977341,0.008001927,-3.421379848
16.84210526,-490.2747911,35.21061973,350.2338288,-20.44360299,63.67859294,-3.717003686,35.31058468,-197.416206,-36.66904139,0.02182125,0.014560927,0.248527935,0.897122134,3.584241477,4.754526541,-0.003841627,0.002303073,0.010030554,0.172557738,-0.645253838,0.004523009,-3.424598219
16.94235589,-486.7478098,35.15251755,348.1823238,-20.48373397,63.30559355,-3.724299993,35.42358899,-199.4605155,-37.03563249,0.021485592,0.014809363,0.249530547,0.838378051,3.553053854,4.774793139,-0.00377977,0.002319331,0.009802255,0.188967564,-0.658357114,0.000834909,-3.427631796
17.04260652,-483.226695,35.09358578,346.1268522,-20.52273816,62.93187297,-3.731391433,35.53081421,-201.5086405,-37.40291415,0.021155003,0.015059028,0.250510218,0.778834521,3.522467607,4.794929326,-0.003719409,0.002337683,0.009563426,0.205304425,-0.671345254,-0.003062101,-3.43049587
17.14285714,-479.7115296,35.03382444,344.0675268,-20.56061557,62.55745174,-3.738278008,35.63217959,-203.5604837,-37.77086789,0.020829281,0.015310113,0.251465887,0.718489734,3.492564752,4.814948515,-0.003661275,0.002357919,0.009315314,0.221535888,-0.684274611,-0.007165849,-3.433201282
17.24310777,-476.202397,34.97323352,342.0044606,-20.59736621,62.18235039,-3.744959717,35.72760427,-205.6159492,-38.13947512,0.020508156,0.015562791,0.25239662,0.657341877,3.463417061,4.834863039,-0.003606482,0.002379762,0.009059239,0.237655508,-0.697155743,-0.011478601,-3.435750136
17.3433584,-472.6993802,34.91181303,339.9377667,-20.63299006,61.80658947,-3.75143656,35.81700725,-207.674942,-38.50871722,0.020191254,0.01581721,0.253301614,0.595388823,3.435086094,4.854682271,-0.003555568,0.002402968,0.008796591,0.253643821,-0.710031646,-0.015995164,-3.438148536
17.44360902,-469.2025624,34.84956296,337.8675579,-20.66748714,61.43018951,-3.757708537,35.90030737,-209.737368,-38.87857541,0.019878153,0.016073493,0.254180209,0.532628396,3.407621972,4.874414166,-0.003509334,0.002427266,0.008528816,0.269410685,-0.723108177,-0.020682979,-3.44042438
17.54385965,-465.7120269,34.78648331,335.7939473,-20.70085744,61.05317104,-3.763775649,35.97742326,-211.8031338,-39.24903077,0.019568359,0.016331742,0.255031885,0.469059668,3.38106108,4.894068059,-0.003470887,0.002452093,0.008257385,0.285102662,-0.736104783,-0.025579675,-3.442529663
17.64411028,-462.2278567,34.72257409,333.7170477,-20.73310096,60.67555462,-3.769637895,36.04827352,-213.8721462,-39.62006459,0.019261073,0.016592004,0.255856278,0.404679369,3.355431989,4.913639984,-0.003437079,0.002477502,0.00798389,0.300749712,-0.74895641,-0.030688072,-3.444454932
17.7443609,-458.750135,34.65783529,331.6369722,-20.7642177,60.29736077,-3.775295275,36.11277641,-215.9443129,-39.9916574,0.018955819,0.016854332,0.256653177,0.339483386,3.330750034,4.933128707,-0.003406153,0.002503642,0.007709901,0.315985962,-0.762457251,-0.035878752,-3.446312348
17.84461153,-455.278945,34.59226691,329.5538337,-20.79420766,59.91861003,-3.78074779,36.17084975,-218.0195415,-40.36378923,0.018652307,0.0171188,0.257422532,0.273473471,3.307008571,4.952552173,-0.003388717,0.002529277,0.007436866,0.331290877,-0.775668266,-0.041279413,-3.44794255
17.94486216,-451.8143698,34.52586896,327.4677452,-20.82307084,59.53932294,-3.785995438,36.22241164,-220.0977391,-40.73644144,0.018349188,0.017385358,0.25816444,0.206644411,3.284203585,4.971887888,-0.00337427,0.002555079,0.007166508,0.346407416,-0.789121584,-0.046794408,-3.449430098
18.04511278,-448.3564927,34.45864142,325.3788196,-20.85080724,59.15952005,-3.791038221,36.26737953,-222.1788133,-41.10959347,0.018046176,0.017654027,0.258879169,0.138994575,3.262306961,4.991141261,-0.003367376,0.002580657,0.006900322,0.361285549,-0.802978821,-0.052380804,-3.450781607
18.14536341,-444.9053968,34.39058432,323.2871698,-20.87741686,58.77922188,-3.795876139,36.30567075,-224.2626707,-41.48322524,0.017742535,0.017924794,0.259567138,0.070523751,3.241278802,5.010312605,-0.003371355,0.002605445,0.006639817,0.376078352,-0.816977322,-0.058056485,-3.451943609
18.24561404,-441.4611652,34.32169763,321.192909,-20.90289971,58.39844897,-3.800509191,36.33720262,-226.3492172,-41.85731686,0.017437202,0.018197588,0.260228919,0.001229809,3.22107086,5.02938886,-0.00338317,0.002629477,0.006386553,0.390693852,-0.831350122,-0.063762542,-3.452943016
18.34586466,-438.0238811,34.25198137,319.0961499,-20.92725577,58.01722187,-3.804937376,36.36189217,-228.4383578,-42.23184771,0.017129428,0.018472347,0.26086524,-0.068887675,3.201618112,5.048365381,-0.003405041,0.002652389,0.006141982,0.405200454,-0.846013567,-0.069485437,-3.453751665
18.44611529,-434.5936277,34.18143553,316.9970056,-20.95048505,57.6355611,-3.809160697,36.37965638,-230.5299965,-42.60679723,0.016818249,0.018748972,0.261476975,-0.139829562,3.18284538,5.067230453,-0.003436107,0.002674063,0.005907544,0.419589288,-0.861038248,-0.075186542,-3.454367802
18.54636591,-431.1704882,34.11006012,314.8955891,-20.97258756,57.25348722,-3.813179152,36.39041208,-232.6240357,-42.98214449,0.016502792,0.019027359,0.262065143,-0.21159605,3.164664415,5.085973791,-0.003476831,0.002694299,0.005684591,0.433873556,-0.876455313,-0.080831544,-3.454781298
18.64661654,-427.7545456,34.03785512,312.7920132,-20.99356328,56.87102075,-3.816992742,36.39407606,-234.7203763,-43.35786842,0.016182147,0.019307384,0.2626309,-0.284186874,3.146975574,5.104583578,-0.003527445,0.002712904,0.005474406,0.448024331,-0.892389945,-0.086370618,-3.454995785
18.74686717,-424.3458833,33.96482055,310.686391,-21.01341223,56.48818224,-3.820601466,36.39056506,-236.8189172,-43.73394775,0.015855385,0.019588904,0.263175529,-0.357600557,3.129667133,5.123048714,-0.003589397,0.002729529,0.005278172,0.462241351,-0.908483038,-0.09182599,-3.454942136
