Time,X Ref. Position (Inertial),X Ref. Velocity (Inertial),Y Ref. Position (Inertial),Y Ref. Velocity (Inertial),Z Ref. Position (Inertial),Z Ref. Velocity (Inertial),X (inertial),Y (inertial),Z (inertial),Phi,Theta,Psi,u (body),u (body),w (body),p,q,r,Delta_b,Delta_a,Delta_p,Delta_c
0,-1605,59.36,550,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224466106,2.84673775,0.171128336,-0.248560127
0.100250627,-1599.049118,59.36012612,549.9996431,-0.010589355,99.999935,-0.001928572,0,0,0,0,0,0,-0.005451536,0.0268312,0.023163221,0.03373153,0.000865072,0.001283263,0.180336718,2.780752136,0.172828047,-0.161767801
0.200501253,-1593.098214,59.36043683,549.9972172,-0.040927001,99.99949329,-0.007450525,-0.000433804,-0.002729944,-0.002298748,0.003387884,8.8958E-05,0.000127263,-0.012957965,0.03889314,0.073938793,0.042426548,0.001497203,0.001883106,0.135176531,2.717052514,0.174947184,-0.088586415
0.30075188,-1587.147273,59.36083795,549.990844,-0.089021679,99.99833334,-0.01620038,-0.001369367,-0.006488426,-0.009093817,0.007650363,0.000242327,0.000313612,-0.02082569,0.056083198,0.127070022,0.043894334,0.001909737,0.002016965,0.087309958,2.656763102,0.178161173,-0.046095457
0.401002506,-1581.196292,59.36124427,549.9788353,-0.153072076,99.99614822,-0.027850687,-0.002831685,-0.011901744,-0.020177376,0.012060614,0.00043728,0.000512666,-0.028800857,0.085486684,0.176987324,0.043253285,0.002120381,0.001778188,0.037956342,2.599521791,0.18232108,-0.031371116
0.501253133,-1575.245272,59.36157872,549.9596744,-0.231448705,99.99266225,-0.042105232,-0.004848503,-0.020225147,-0.034925016,0.016405398,0.000652926,0.000687386,-0.036973379,0.130280775,0.223049176,0.041980748,0.002155062,0.00122829,-0.011442693,2.544605708,0.187158034,-0.037953074
0.601503759,-1569.294225,59.36177158,549.9320002,-0.322677513,99.98762803,-0.058696059,-0.007460025,-0.032851455,-0.05278452,0.020619883,0.000871084,0.000806856,-0.045471278,0.192264527,0.265606749,0.040502858,0.002045188,0.000421885,-0.059681267,2.491516538,0.192408451,-0.059896898
0.701754386,-1563.343169,59.36175978,549.8945924,-0.425425057,99.98082368,-0.077380768,-0.010717703,-0.051166616,-0.073359507,0.024682224,0.001076815,0.000845588,-0.054384048,0.272576966,0.305057987,0.038942374,0.001824752,-0.000587258,-0.10592606,2.439886254,0.197863157,-0.092540002
0.802005013,-1557.392127,59.36148626,549.8463575,-0.538485092,99.97205047,-0.097940083,-0.014680084,-0.076506029,-0.096393104,0.028583149,0.001258681,0.000783431,-0.063750042,0.371898095,0.341702535,0.037332845,0.001527729,-0.001745457,-0.149666178,2.389440518,0.203364729,-0.132407287
0.902255639,-1551.441127,59.36089941,549.7863174,-0.660766434,99.96113058,-0.120175644,-0.019408136,-0.110140331,-0.121734931,0.032317008,0.001408743,0.000605559,-0.073561862,0.490508414,0.375776531,0.035681213,0.00118618,-0.002999683,-0.190608739,2.340038341,0.20878649,-0.176953127
1.002506266,-1545.490204,59.35995254,549.713598,-0.791281987,99.94790511,-0.143908014,-0.024960944,-0.153270122,-0.149311504,0.035879109,0.001522372,0.000302416,-0.08377682,0.628313445,0.40750532,0.033987707,0.00082911,-0.004298366,-0.228656833,2.291567148,0.214034944,-0.224344739
1.102756892,-1539.539396,59.35860342,549.6274192,-0.929138813,99.93223227,-0.16897487,-0.031392198,-0.207023729,-0.179103236,0.039265036,0.001597933,-0.000130435,-0.094327307,0.784860813,0.437143616,0.032251034,0.000481648,-0.005592207,-0.263833025,2.243979029,0.219034214,-0.273271799
1.203007519,-1533.588745,59.35681384,549.5270863,-1.073529152,99.91398577,-0.195229375,-0.038747517,-0.272456011,-0.211127569,0.042470484,0.001636398,-0.000692524,-0.10513078,0.959360415,0.464993993,0.030471015,0.000164696,-0.006834869,-0.296259305,2.197240293,0.223726233,-0.322816322
1.303258145,-1527.638296,59.35454924,549.4119815,-1.223722295,99.89305331,-0.222538698,-0.047062689,-0.350547782,-0.245426631,0.045491359,0.001640915,-0.001378768,-0.11609831,1.150707733,0.491412172,0.028648993,-0.000105227,-0.007983577,-0.326063688,2.151457799,0.228046407,-0.372330754
1.403508772,-1521.6881,59.35177835,549.2815567,-1.379057234,99.86933527,-0.250782678,-0.05636274,-0.442205581,-0.282058327,0.04832391,0.001616362,-0.002179822,-0.127142856,1.357512907,0.516798745,0.026789884,-0.000315711,-0.0089996,-0.353569302,2.106423077,0.231988286,-0.421430435
1.503759398,-1515.738208,59.34847289,549.135327,-1.538936017,99.84274348,-0.279852618,-0.066661875,-0.548261925,-0.321089622,0.050965072,0.001568929,-0.003082473,-0.13818285,1.578127424,0.541597407,0.024896387,-0.000458847,-0.009848708,-0.378880686,2.062423758,0.235479226,-0.469809466
1.604010025,-1509.788676,59.34460728,548.9728644,-1.702817726,99.81320016,-0.309650187,-0.077963789,-0.669475423,-0.362592439,0.053412217,0.00150566,-0.004070088,-0.149150559,1.810685555,0.566262148,0.022978771,-0.000529981,-0.010501365,-0.402303015,2.019360288,0.238510664,-0.517340402
1.704260652,-1503.83956,59.34015838,548.7937926,-1.870213044,99.7806369,-0.340086436,-0.090262984,-0.806532059,-0.406639365,0.055663895,0.001434116,-0.005123079,-0.159992861,2.053133483,0.591259393,0.021044943,-0.000528129,-0.010933072,-0.42412116,1.977141859,0.241077671,-0.563969157
1.804511278,-1497.89092,59.33510524,548.5977818,-2.040679328,99.74499376,-0.371080899,-0.103546152,-0.960045998,-0.453301787,0.057719566,0.001362001,-0.006219401,-0.170673583,2.303269375,0.617045148,0.01910322,-0.000455465,-0.011124453,-0.444486585,1.935914867,0.24314379,-0.609661312
1.904761905,-1491.942817,59.32942894,548.3845446,-2.213816159,99.7062185,-0.402560786,-0.117793911,-1.130561075,-0.502648232,0.059579625,0.001296833,-0.007335057,-0.181176749,2.558784935,0.644042914,0.017166089,-0.000316418,-0.011061249,-0.463638502,1.895595845,0.244710217,-0.654456227
2.005012531,-1485.995316,59.32311234,548.1538318,-2.389261314,99.66426581,-0.43446025,-0.132982976,-1.31855296,-0.554742641,0.061245785,0.001245712,-0.008444616,-0.191505469,2.817300272,0.672640883,0.015244429,-0.000117659,-0.01073437,-0.481738428,1.856187404,0.24576807,-0.69839795
2.105263158,-1480.048481,59.31613993,547.9054286,-2.566687121,99.61909665,-0.466719729,-0.149088243,-1.524431228,-0.609643902,0.062720898,0.001215087,-0.009521719,-0.201682248,3.076404763,0.703175294,0.013350201,0.000132553,-0.010139751,-0.498917921,1.817679913,0.246312837,-0.741542816
2.205513784,-1474.102378,59.30849771,547.6391515,-2.745797165,99.5706777,-0.499285337,-0.16608498,-1.748542066,-0.667405214,0.064009036,0.001210584,-0.010539588,-0.211748017,3.333694229,0.735923186,0.011495581,0.000424802,-0.009278188,-0.51529075,1.780019222,0.246349032,-0.783954685
2.305764411,-1468.157076,59.30017299,547.3548455,-2.926323306,99.51898072,-0.532108332,-0.183950968,-1.991171275,-0.728073803,0.065115488,0.001236885,-0.011471504,-0.221760323,3.586806655,0.771097518,0.009692078,0.000748862,-0.008155122,-0.530918297,1.743176004,0.245879734,-0.825687819
2.406015038,-1462.212642,59.29115431,547.0523809,-3.108022981,99.46398219,-0.565144619,-0.202668485,-2.252547546,-0.791690921,0.06604667,0.001297636,-0.012291281,-0.231791594,3.833456969,0.808842131,0.007951084,0.001094155,-0.006780331,-0.545832397,1.70710252,0.244913026,-0.866790106
2.506265664,-1456.269148,59.28143127,546.7316512,-3.290676765,99.40566273,-0.59835431,-0.222226143,-2.532846095,-0.858291872,0.066810094,0.001395409,-0.012973692,-0.241926774,4.071468524,0.84923136,0.006283251,0.001450078,-0.005167603,-0.560045228,1.671713716,0.243464865,-0.907302491
2.606516291,-1450.326665,59.2709945,546.3925708,-3.474086163,99.34400681,-0.631701322,-0.242620496,-2.832192522,-0.927906227,0.067414271,0.001531685,-0.013494876,-0.252260564,4.298801772,0.892271507,0.004697907,0.001806265,-0.003334358,-0.573532042,1.636927533,0.241553136,-0.94725118
2.706766917,-1444.385264,59.2598355,546.0350733,-3.658071616,99.27900233,-0.665153014,-0.263857367,-3.15066685,-1.000558188,0.067868563,0.001706878,-0.013832702,-0.262894833,4.513580368,0.937902615,0.003203345,0.002152887,-0.001301216,-0.586115506,1.602927879,0.239158011,-0.986609471
2.807017544,-1438.445018,59.24794659,545.6591091,-3.842470692,99.21064029,-0.69867986,-0.285952905,-3.488307755,-1.076266949,0.068183062,0.00192038,-0.013967092,-0.273937989,4.714116747,0.985997257,0.001810454,0.002481344,0.000908471,-0.59789809,1.569266611,0.236356753,-1.025434609
2.90726817,-1432.506001,59.23532082,545.2646442,-4.027136452,99.13891453,-0.732255148,-0.308934589,-3.845117229,-1.155046563,0.068368836,0.002170681,-0.013880295,-0.285497653,4.898922437,1.03638669,0.000521005,0.00278327,0.003268956,-0.608639673,1.536145945,0.233131726,-1.063665444
3.007518797,-1426.568287,59.22195191,544.8516587,-4.211935976,99.06382141,-0.765854716,-0.332841378,-4.221064351,-1.236907571,0.068437005,0.002455384,-0.01355713,-0.297682821,5.066734337,1.088840046,-0.000657498,0.003051967,0.005752767,-0.618241102,1.503468567,0.229512505,-1.101284406
3.107769424,-1420.63195,59.20783417,544.4201453,-4.39674902,98.98535962,-0.799456705,-0.35772417,-4.616090346,-1.321856382,0.068399305,0.002771377,-0.012985162,-0.310599495,5.216519161,1.143090421,-0.001721281,0.003281855,0.008331058,-0.626642903,1.471025035,0.225547887,-1.13827796
3.20802005,-1414.697067,59.19296245,543.9701082,-4.581466812,98.90352992,-0.833041344,-0.383645702,-5.030112745,-1.409896125,0.068267708,0.003114936,-0.01215484,-0.324347529,5.347481282,1.198841985,-0.002670198,0.003468363,0.010974109,-0.633645908,1.4388841,0.221247462,-1.174582779
3.308270677,-1408.763713,59.17733211,543.501562,-4.765990954,98.81833497,-0.866590744,-0.410680102,-5.463029531,-1.501027437,0.068054054,0.003481824,-0.011059588,-0.339020763,5.459070614,1.255768454,-0.003502212,0.003608489,0.013651867,-0.639149382,1.406923617,0.216651702,-1.210164381
3.408521303,-1402.831963,59.16093893,543.0145305,-4.950232437,98.72977911,-0.900088725,-0.438912455,-5.91472358,-1.595248411,0.067770239,0.003867456,-0.009695842,-0.354704017,5.550978988,1.313531461,-0.004218512,0.003700391,0.016334341,-0.643018841,1.375101708,0.211791234,-1.244972327
3.50877193,-1396.901896,59.14377911,542.5090463,-5.134110738,98.63786826,-0.933520649,-0.468437984,-6.385066468,-1.692555311,0.06742789,0.004267005,-0.008063041,-0.371472236,5.623138733,1.371784336,-0.004821033,0.003743502,0.018992074,-0.645139922,1.343361168,0.20670104,-1.278960338
3.609022556,-1390.973587,59.12584919,541.9851495,-5.31755302,98.5426097,-0.966873275,-0.499361124,-6.873922279,-1.792942885,0.067038297,0.004675538,-0.006163585,-0.389389307,5.675715514,1.430181531,-0.005313091,0.003738426,0.021596548,-0.645401966,1.31167149,0.201413942,-1.312081308
3.709273183,-1385.047115,59.10714607,541.4428871,-5.50049339,98.44401201,-1.000134627,-0.531794431,-7.381151085,-1.896404741,0.066612273,0.005088131,-0.004002732,-0.408507458,5.709098942,1.488385533,-0.005698893,0.003686882,0.024120574,-0.643755814,1.279913618,0.195977726,-1.344306795
3.80952381,-1379.122556,59.08766693,540.8823124,-5.682872241,98.34208487,-1.033293869,-0.565857391,-7.906612159,-2.002933635,0.066160077,0.005499986,-0.001588475,-0.428866095,5.723888827,1.54607621,-0.005984952,0.003591431,0.026538624,-0.640095471,1.248132149,0.190417072,-1.375589875
3.909774436,-1373.19999,59.06740921,540.3034846,-5.864635654,98.23683903,-1.066341199,-0.601675075,-8.450166754,-2.112521928,0.065691187,0.005906516,0.001068629,-0.450492782,5.720882379,1.602951316,-0.006176836,0.00345565,0.028827181,-0.634306439,1.216457545,0.184744647,-1.40588242
4.010025063,-1367.279493,59.04637061,539.7064678,-6.045734851,98.12828616,-1.099267751,-0.639376878,-9.011680789,-2.225161546,0.065214407,0.006303452,0.003955654,-0.473404011,5.701056999,1.658733542,-0.006279332,0.003284103,0.030964989,-0.626496131,1.184615738,0.179034434,-1.435207334
4.110275689,-1361.361145,59.02454904,539.0913309,-6.226125708,98.01643878,-1.132065504,-0.679095306,-9.59102714,-2.340843945,0.064737954,0.006686944,0.007057533,-0.497602441,5.665546113,1.713186912,-0.006303265,0.003081427,0.032933196,-0.616600022,1.152733461,0.173300909,-1.463532411
4.210526316,-1355.445023,59.00194262,538.4581468,-6.405768309,97.90131016,-1.164727201,-0.720964398,-10.18808704,-2.459561069,0.064268868,0.007053575,0.010357302,-0.523080298,5.615625492,1.766102321,-0.006255873,0.002852991,0.034715669,-0.604651512,1.120807178,0.167578131,-1.490862206
4.310776942,-1349.531207,58.97854963,537.8069925,-6.584626547,97.78291428,-1.197246279,-0.765118566,-10.80275192,-2.581304805,0.06381338,0.007400437,0.013836364,-0.549819281,5.552687668,1.817309764,-0.006145616,0.00260445,0.036299054,-0.59072178,1.088812145,0.161902991,-1.517214659
4.411027569,-1343.619776,58.95436854,537.1379483,-6.762667759,97.66126574,-1.229616799,-0.811691352,-11.43492439,-2.706067193,0.06337681,0.007725165,0.017474774,-0.577791228,5.478219574,1.866679365,-0.005981829,0.002341563,0.037672872,-0.574868681,1.056808826,0.156298935,-1.542606061
4.511278195,-1337.710809,58.92939794,536.4510975,-6.939862395,97.53637971,-1.261833392,-0.860814258,-12.08451896,-2.833840545,0.062963487,0.008025954,0.021251526,-0.606959774,5.393780675,1.914119298,-0.005773025,0.002070212,0.038829589,-0.557217881,1.024773566,0.150800974,-1.567077648
4.611528822,-1331.804385,58.90363657,535.7465264,-7.116183727,97.40827187,-1.293891197,-0.912615736,-12.75146249,-2.964617295,0.06257685,0.008301574,0.025144846,-0.637280872,5.300978349,1.959579185,-0.005528718,0.001796105,0.039764587,-0.537892494,0.992734955,0.145434941,-1.590672208
4.711779449,-1325.900583,58.87708329,535.0243237,-7.291607575,97.27695836,-1.32578582,-0.967220223,-13.43569418,-3.098390131,0.06221936,0.008551361,0.029132487,-0.668704367,5.201445967,2.003046379,-0.005257898,0.001524759,0.040476153,-0.517026021,0.960747349,0.140221093,-1.613439143
4.812030075,-1319.999482,58.84973706,534.2845806,-7.466112067,97.14245574,-1.357513284,-1.024747345,-14.13716534,-3.235151864,0.061892568,0.008775199,0.03319202,-0.701175467,5.096820466,2.044544437,-0.004968903,0.001261439,0.040965394,-0.494711531,0.928998416,0.135157467,-1.635417512
4.912280702,-1314.101163,58.82159695,533.5273903,-7.639677414,97.00478095,-1.389069993,-1.08531127,-14.85583892,-3.374895304,0.061597195,0.008973503,0.037301118,-0.734637048,4.988722189,2.08412897,-0.004667814,0.001011274,0.041236131,-0.471335168,0.897090714,0.130327631,-1.656741834
5.012531328,-1308.205705,58.7926621,532.7528477,-7.812285719,96.86395128,-1.420452694,-1.14902032,-15.59168884,-3.517612894,0.06133337,0.009147208,0.041437829,-0.769026518,4.878727028,2.121900776,-0.004368002,0.000778117,0.041294651,-0.446760791,0.865734171,0.125646509,-1.677380055
5.112781955,-1302.313187,58.76293177,531.9610497,-7.98392079,96.71998432,-1.451658442,-1.215976193,-16.34469834,-3.663297759,0.061099911,0.009297646,0.045580825,-0.804285264,4.768363297,2.15796523,-0.004068854,0.000566565,0.041149778,-0.421382178,0.834596149,0.121182086,-1.697476071
5.213032581,-1296.42369,58.73240524,531.1520946,-8.154567978,96.57289795,-1.482684575,-1.286274334,-17.11485994,-3.811941571,0.060895744,0.009426626,0.049709654,-0.840352358,4.659076244,2.192474655,-0.00378028,0.000379821,0.040812342,-0.395436799,0.803639995,0.116955144,-1.71711712
5.313283208,-1290.537293,58.70108189,530.3260821,-8.324214034,96.42271029,-1.513528684,-1.360003468,-17.90217304,-3.963536163,0.060718853,0.009536296,0.053804947,-0.877167516,4.552221513,2.225599359,-0.003510324,0.000220363,0.040295138,-0.369003137,0.773171385,0.112932152,-1.736344558
5.413533835,-1284.654076,58.66896117,529.4831131,-8.492846972,96.26943971,-1.54418859,-1.437245559,-18.70664266,-4.118073177,0.060566478,0.009629076,0.057848615,-0.914674873,4.449053892,2.257517215,-0.003261171,9.0535E-05,0.039612724,-0.342373941,0.743061128,0.109141403,-1.755270309
5.513784461,-1278.774119,58.63604254,528.6232898,-8.660455949,96.11310476,-1.574662322,-1.518076217,-19.52827824,-4.275543194,0.060435713,0.009707647,0.061824024,-0.952820786,4.350708121,2.288427832,-0.003039002,-8.31438E-06,0.038781035,-0.315707974,0.713435355,0.105569631,-1.773960234
5.614035088,-1272.897503,58.60232556,527.7467154,-8.827031156,95.95372422,-1.604948097,-1.602564794,-20.36709158,-4.435936361,0.06032311,0.00977485,0.065716138,-0.991556421,4.25819445,2.318534895,-0.002846891,-7.53009E-05,0.03781721,-0.289198841,0.684338074,0.102212581,-1.792492608
5.714285714,-1267.024306,58.5678098,526.8534939,-8.992563721,95.79131699,-1.635044301,-1.690774834,-21.22309535,-4.599241938,0.060224999,0.009833649,0.06951164,-1.030837945,4.172388782,2.348047574,-0.002687635,-0.000110162,0.036739277,-0.263041196,0.655785778,0.099066849,-1.810944359
5.814536341,-1261.15461,58.53249488,525.9437302,-9.157045617,95.62590217,-1.664949477,-1.782764543,-22.09630137,-4.765448302,0.060137519,0.009887062,0.073199021,-1.070626884,4.094027185,2.377176327,-0.002563742,-0.000113265,0.035565888,-0.237400926,0.627823562,0.096121617,-1.829381834
5.914786967,-1255.288495,58.49638045,525.0175301,-9.320469584,95.45749897,-1.694662303,-1.878587296,-22.98671894,-4.934542957,0.060056648,0.009938106,0.076768646,-1.110890789,4.023703029,2.40612753,-0.002476635,-8.55067E-05,0.034316052,-0.212414942,0.600525055,0.093358735,-1.847860847
6.015037594,-1249.426039,58.45946621,524.075,-9.482829052,95.28612672,-1.724181587,-1.978292255,-23.89435321,-5.10651243,0.059978318,0.009989739,0.080212787,-1.151603809,3.961865825,2.435099794,-0.002426463,-2.82121E-05,0.033008877,-0.188289858,0.573776454,0.090785379,-1.866457519
6.115288221,-1243.567325,58.42175188,523.1162468,-9.644118081,95.1118049,-1.753506249,-2.081925052,-24.81920376,-5.281342166,0.059898539,0.010044821,0.083525637,-1.192745495,3.908819569,2.464285606,-0.002415089,5.65864E-05,0.031663279,-0.165078357,0.547736017,0.088365377,-1.885196266
6.215538847,-1237.712432,58.38323719,522.1413781,-9.804331295,94.93455306,-1.782635312,-2.189528346,-25.76126294,-5.459016866,0.059813228,0.010106043,0.086703293,-1.234302884,3.864729437,2.49385818,-0.00244046,0.000166743,0.030297816,-0.142757227,0.522700579,0.08603899,-1.904076668
6.315789474,-1231.86144,58.34392193,521.1505022,-9.963463834,94.75439085,-1.811567891,-2.301142658,-26.7205149,-5.639519997,0.059718602,0.01017591,0.089743715,-1.276271651,3.829626351,2.523971847,-0.002497074,0.000300233,0.028930422,-0.121733511,0.498014629,0.083887191,-1.923231497
6.4160401,-1226.014429,58.30380588,520.1437274,-10.1215113,94.57133802,-1.840303187,-2.416807318,-27.69693459,-5.822833411,0.059611516,0.010256757,0.092646668,-1.318648778,3.803401512,2.554785734,-0.002591399,0.000453488,0.027578037,-0.101768521,0.474288257,0.081799647,-1.94258148
6.516290727,-1220.17148,58.26288885,519.1211629,-10.27846971,94.38541437,-1.868840477,-2.536560553,-28.69048579,-6.008939244,0.059488262,0.010350593,0.095413625,-1.361441587,3.785833926,2.586412529,-0.002714861,0.000623935,0.026256761,-0.083004418,0.451337249,0.079783313,-1.962174781
6.616541353,-1214.332673,58.22117067,518.0829179,-10.43433546,94.1966398,-1.897179105,-2.660440751,-29.70112155,-6.197817738,0.059346073,0.010459195,0.098047676,-1.404661922,3.776583132,2.618959014,-0.002865678,0.000808425,0.024981385,-0.065546909,0.428976612,0.077844097,-1.982038809
6.71679198,-1208.498089,58.1786512,517.0291022,-10.58910531,94.00503424,-1.92531848,-2.788486923,-30.72878285,-6.38944843,0.059182431,0.010584051,0.100553404,-1.448325429,3.775203414,2.652513459,-0.003043559,0.001003401,0.023765343,-0.049288845,0.407412996,0.075928497,-2.002132327
6.817042607,-1202.667808,58.13533028,515.9598257,-10.74277631,93.81061771,-1.953258067,-2.920739175,-31.77339803,-6.583810474,0.058994917,0.010726316,0.102936745,-1.492454079,3.781159715,2.68713274,-0.003242802,0.00120572,0.022620676,-0.03427738,0.386500333,0.074035322,-2.022463954
6.917293233,-1196.841909,58.09120779,514.8751989,-10.89534578,93.61341025,-1.980997382,-3.057239479,-32.83488294,-6.780881935,0.058781742,0.010886851,0.105204849,-1.537073149,3.793832924,2.722858493,-0.003460999,0.001412006,0.021557824,-0.020449405,0.36626917,0.072136701,-2.043002687
7.01754386,-1191.020475,58.04628363,513.7753321,-11.04681133,93.41343196,-2.008535986,-3.198032079,-33.91314051,-6.980640423,0.05854141,0.011066198,0.10736592,-1.582211873,3.81253611,2.759707717,-0.003693965,0.001619078,0.020585629,-0.007772806,0.346648619,0.070220144,-2.063726982
7.117794486,-1185.203584,58.00055768,512.6603363,-11.19717077,93.21070299,-2.035873483,-3.343164,-35.00806091,-7.183062935,0.058272889,0.011264595,0.109429056,-1.627902143,3.836525254,2.797678124,-0.003938344,0.00182381,0.019711253,0.003846596,0.327658999,0.068259921,-2.084593544
7.218045113,-1179.391317,57.95402985,511.5303224,-11.34642213,93.00524351,-2.063009516,-3.492685404,-36.11952175,-7.388126087,0.057975521,0.011481977,0.111404077,-1.674178568,3.865013668,2.836745515,-0.00418965,0.002023352,0.01894019,0.014393862,0.309055641,0.066270931,-2.105593194
7.318295739,-1173.583755,57.90670006,510.3854015,-11.49456362,92.79707374,-2.089943759,-3.646649966,-37.24738849,-7.595806051,0.057649122,0.011718007,0.113301361,-1.721075875,3.897181336,2.87687238,-0.004446781,0.002214702,0.018276217,0.024094421,0.291060438,0.0641992,-2.126638592
7.418546366,-1167.780978,57.85856823,509.2256851,-11.64159364,92.58621392,-2.116675919,-3.805114952,-38.39151472,-7.806079152,0.057293641,0.011972052,0.115131671,-1.768631744,3.932194308,2.917993306,-0.00470301,0.002395633,0.01772154,0.033097428,0.273741821,0.062014641,-2.147668535
7.518796992,-1161.983066,57.80963429,508.0512846,-11.78751072,92.37268432,-2.143205729,-3.968141648,-39.55174327,-8.018921105,0.056909709,0.012243258,0.116905994,-1.816885222,3.969212815,2.960030165,-0.004952389,0.002564326,0.017276722,0.04131322,0.256639505,0.05976791,-2.168694379
7.619047619,-1156.1901,57.75989818,506.8623117,-11.93231353,92.15650525,-2.169532951,-4.135795559,-40.72790692,-8.234307247,0.056498558,0.012530592,0.118635377,-1.865872041,4.007398136,3.002904821,-0.005196718,0.002718462,0.016940696,0.048998271,0.239975634,0.057409309,-2.189615335
7.719298246,-1150.402161,57.70935985,505.6588781,-12.0760009,91.93769703,-2.195657365,-4.30814608,-41.91982865,-8.452213746,0.056061235,0.012832785,0.120330764,-1.915629059,4.045934899,3.046512697,-0.005430393,0.002856594,0.016711045,0.056239609,0.22363279,0.054941867,-2.210390396
7.819548872,-1144.619328,57.65801923,504.4410957,-12.21857173,91.71627998,-2.221578778,-4.485266739,-43.12732338,-8.672616508,0.055599337,0.013148421,0.122002859,-1.966191457,4.084033697,3.09074478,-0.005650798,0.002977446,0.016583961,0.06314978,0.207533031,0.052364612,-2.230968196
7.919799499,-1138.841683,57.60587629,503.2090765,-12.36002505,91.49227449,-2.247297009,-4.667235054,-44.35019869,-8.895491688,0.055114702,0.013475947,0.123661987,-2.017592436,4.120942758,3.135484612,-0.005855784,0.003080015,0.016554402,0.069875239,0.19166843,0.049668141,-2.251287731
8.020050125,-1133.069305,57.55293098,501.9629325,-12.50035997,91.26570091,-2.2728119,-4.854132375,-45.58825595,-9.120815783,0.054609362,0.013813701,0.125317968,-2.069863319,4.155957392,3.180608484,-0.00604258,0.003163705,0.016616224,0.076506449,0.17591901,0.04686197,-2.271307334
8.120300752,-1127.302275,57.49918327,500.702776,-12.63957569,91.03657965,-2.298123304,-5.046043738,-46.84129154,-9.348565553,0.054085594,0.014159953,0.126980005,-2.123032354,4.188425871,3.225991549,-0.00621009,0.003228107,0.016762295,0.08314651,0.160190887,0.04395395,-2.29098208
8.220551378,-1121.540673,57.44463312,499.4287192,-12.7776715,90.80493111,-2.32323109,-5.243057564,-48.10909792,-9.578718277,0.053545751,0.014512915,0.128656588,-2.177124539,4.21775678,3.271506904,-0.006357557,0.003273059,0.016984664,0.089993954,0.144605684,0.040921676,-2.310238848
8.320802005,-1115.784581,57.3892805,498.1408743,-12.91464673,90.57077572,-2.348135141,-5.445265352,-49.39146477,-9.811251792,0.052992221,0.014870773,0.130355409,-2.232163002,4.243426642,3.317022867,-0.006481586,0.003299016,0.017274731,0.097153587,0.129120383,0.037769219,-2.329036484
8.421052632,-1110.034077,57.33312537,496.8393538,-13.05050079,90.33413389,-2.372835346,-5.652761518,-50.68818039,-10.04614408,0.052427691,0.015231742,0.132083296,-2.288167613,4.264981084,3.36241404,-0.006580721,0.003306658,0.017623332,0.104489391,0.113183892,0.034579135,-2.347410148
8.521303258,-1104.289244,57.27616773,495.5242701,-13.18523315,90.09502607,-2.397331609,-5.865643051,-51.99903271,-10.28337358,0.051854949,0.015594089,0.133846155,-2.345150877,4.282033032,3.407571263,-0.006661414,0.003296016,0.018020849,0.112580928,0.097760767,0.031208392,-2.365168303
8.621553885,-1098.550161,57.21840753,494.1957355,-13.31884333,89.85347271,-2.421623842,-6.084008691,-53.32380972,-10.52292026,0.051276086,0.015956066,0.135648928,-2.403129178,4.29428487,3.452357226,-0.006711256,0.003269243,0.018457657,0.12112694,0.082058965,0.027778541,-2.38240854
8.721804511,-1092.816908,57.15984477,492.8538628,-13.45133088,89.60949428,-2.445711965,-6.307959475,-54.66230218,-10.7647628,0.050694393,0.016316126,0.137495587,-2.462109972,4.301500781,3.496679682,-0.006737833,0.003227118,0.018923764,0.130243823,0.066112821,0.024289092,-2.399084843
8.822055138,-1087.089567,57.10047943,491.4987644,-13.5826954,89.36311122,-2.469595906,-6.537597618,-56.01430281,-11.00888158,0.050112348,0.016672781,0.139389099,-2.522097357,4.303525861,3.540441583,-0.00674269,0.003170801,0.019409326,0.140129753,0.050177834,0.020707906,-2.415135513
8.922305764,-1081.368218,57.04031147,490.1305529,-13.71293655,89.11434403,-2.4932756,-6.773026214,-57.37960795,-11.25525762,0.049532225,0.017024644,0.141331442,-2.583094171,4.300283204,3.583546873,-0.006722901,0.003102129,0.01990474,0.150697249,0.033954379,0.017087082,-2.430592382
9.022556391,-1075.65294,56.9793409,488.749341,-13.84205399,88.86321317,-2.516750987,-7.014349106,-58.75801869,-11.50387191,0.048956546,0.017370493,0.143323626,-2.645097987,4.291763335,3.625922087,-0.006682418,0.003022495,0.020400619,0.162067349,0.017587578,0.013413002,-2.44541873
9.122807018,-1069.943815,56.9175677,487.3552413,-13.97004744,88.60973913,-2.540022015,-7.261670259,-60.14934104,-11.75470634,0.048387388,0.017709229,0.145365718,-2.708104396,4.278029395,3.667496341,-0.006621005,0.002933711,0.020888057,0.174242454,0.001017877,0.009703425,-2.459620393
9.223057644,-1064.240923,56.85499185,485.9483665,-14.09691662,88.3539424,-2.563088634,-7.51509355,-61.55338699,-12.00774301,0.047826809,0.018039923,0.147456886,-2.772105804,4.259208534,3.708213674,-0.006540403,0.002837537,0.021358641,0.187231372,-0.015777979,0.005971127,-2.473201022
9.323308271,-1058.544345,56.79161334,484.5288294,-14.2226613,88.09584348,-2.585950803,-7.774722385,-62.96997484,-12.26296449,0.04727665,0.018361802,0.149595452,-2.837091836,4.235488665,3.748029852,-0.00644256,0.002735732,0.021804575,0.201027247,-0.032830296,0.002230272,-2.486171003
